Original Sentence	Modified Sentence	Case Rule Applied	Source of Data
Òfin ọdún 2017 ti Ìjọba Wales fún Ipejọpọ Aṣoju-ṣofin ti Welsh ni ágbára láti yi orúkọ rẹ padà.	Ofin odun 2017 ti Ijoba Wales fun Ipejopo Asoju-sofin ti Welsh ni agbara lati yi oruko re pada.	remove_accents_and_underdots	msft
Nínú oṣù Òkúdu, Igbimọ Amuṣẹṣe náà ṣatẹjade awọn èsì ifọrọlọ lórí awọn àbá èyí ti ó rí atilẹyin tó gbòòrò fún pípe ipejọpọ náà ní Igbimọ Aṣoju-ṣofin ti Welsh.	Ninu osu Okudu, Igbimo Amusese naa satejade awon esi iforolo lori awon aba eyi ti o ri atileyin to gbooro fun pipe ipejopo naa ni Igbimo Asoju-sofin ti Welsh.	remove_accents_and_underdots	msft
Lórí ọrọ nipa àpèjẹ́ àwọn AM, Ìgbìmọ Amúṣẹ́ṣe fojú rere wo àwọn Ọmọ Ilé Ìgbímọ̀ Aṣojú-ṣòfin ti Welsh àbí WMP, ṣùgbọ́n pipe ẹgbẹ na ní MWP gba àtìlẹ́yìn tí ó pọ́ jùlọ nínú ìfọ̀rọ̀lọ àwọn ará ìlú.	Lori oro nipa apeje awon AM, Igbimo Amusese foju rere wo awon Omo Ile Igbimo Asoju-sofin ti Welsh abi WMP, sugbon pipe egbe na ni MWP gba atileyin ti o po julo ninu iforolo awon ara ilu.	remove_accents_and_underdots	msft
Ó fi hàn pe àwọn AM ńdá àbá̀ miran, ṣugbọn ìlàkàkà láti ìfẹnukò leè jẹ́ ẹ̀fọ́rí fún ádari ìgbìmọ́, Elin Jones, ẹnití wọn ńretí láti fún wọn ní àtòpọ̀ àbádòfin lórí à̀wọn ìyípadà náà láarin ọ̀sẹ̀ pérétè.	O fi han pe awon AM nda aba miran, sugbon ilakaka lati ifenuko lee je efori fun adari igbimo, Elin Jones, eniti won nreti lati fun won ni atopo abadofin lori awon iyipada naa laarin ose perete.	remove_accents_and_underdots	msft
Òfin nípa àwọn àtúnṣe náà yóò ní àwọn ìyípadà miran nípa ọna ti ipejọpọ na ńgbà fi ṣiṣẹ, pẹlu àwọn ìlànà lórí sísọ awọn AM di àpẹẹrẹ ati agbekalẹ ọna ìmúṣẹṣe ti igbimọ naa.	Ofin nipa awon atunse naa yoo ni awon iyipada miran nipa ona ti ipejopo na ngba fi sise, pelu awon ilana lori siso awon AM di apeere ati agbekale ona imusese ti igbimo naa.	remove_accents_and_underdots	msft
Àwọn AM yóò gba ìbò tó gbẹyin  lóri ìbéèrè nípa ohun tí a níláti máa pè wọn nígbàtí wọn bá ńṣe àríyànjiyàn lórí òfin náà.	Awon AM yoo gba ibo to gbeyin  lori ibeere nipa ohun ti a nilati maa pe won nigbati won ba nse ariyanjiyan lori ofin naa.	remove_accents_and_underdots	msft
Àwọn ọmọ orilẹ-ede Masidóníà yóò lọ di ìbò ninu ìbò oníbẹẹni-bẹẹkọ lóri yíyí orúkọ orilẹ-ede náà padà.	Awon omo orile-ede Masidonia yoo lo di ibo ninu ibo onibeeni-beeko lori yiyi oruko orile-ede naa pada.	remove_accents_and_underdots	msft
Àwọn olùdìbò yóò dìbò lọjọ Àìkú lórí bóyá kí wọn yí orúkọ orilẹ-ede náà padà sí “Ilẹ Olómìnira ti Àríwá Masidóníà.	Awon oludibo yoo dibo lojo Aiku lori boya ki won yi oruko orile-ede naa pada si “Ile Olominira ti Ariwa Masidonia.	remove_accents_and_underdots	msft
Ìbò èyítí ó gbajumọ yíì ni a ṣagbekalẹ rẹ nitori èrèdí láti yanjú èdè-àìyedè atọdunmọdun kan pẹlu aláàmúlégbè orilẹ-ede Gíríkì, eyiti ó ni ẹkùn ara rẹ kan tí a ńpè ní Masidóníà.	Ibo eyiti o gbajumo yii ni a sagbekale re nitori eredi lati yanju ede-aiyede atodunmodun kan pelu alaamulegbe orile-ede Giriki, eyiti o ni ekun ara re kan ti a npe ni Masidonia.	remove_accents_and_underdots	msft
Ìlú Atẹẹni ni ótí ́tẹnumọọ fún ìgbà pipẹ wípé orúkọ aláàmúlégbè ní ìhà àríwá òun dúró fun ṣíṣe bi olúwa lóri ilẹ òun tí ó sì ńṣe àtakò léra-léra sí àwọn ìgbìyànjú rẹ láti di ọmọ ẹgbẹ́ àjọ EU àti NATO.	Ilu Ateeni ni oti tenumoo fun igba pipe wipe oruko alaamulegbe ni iha ariwa oun duro fun sise bi oluwa lori ile oun ti o si nse atako lera-lera si awon igbiyanju re lati di omo egbe ajo EU ati NATO.	remove_accents_and_underdots	msft
Ààrẹ orilẹ-ede Masidóníà Gjorge Ivanov, alátakò kan sí ìbò lóri ìyípadà orúkọ náà, ti sọpé òun kì yóò ka ìbò náà sí.	Aare orile-ede Masidonia Gjorge Ivanov, alatako kan si ibo lori iyipada oruko naa, ti sope oun ki yoo ka ibo naa si.	remove_accents_and_underdots	msft
Bótiwùkórí, àwọn alatilẹyin ìbò onibẹẹni-bẹẹkọ náà, pẹlu Adarí Igbimọ naa Zoran Zaev, jiyàn wípé ìyípadà orúkọ jẹ ihun kékeré láti ṣe lati le darapọ mọ àjọ EU àti NATO.	Botiwukori, awon alatileyin ibo onibeeni-beeko naa, pelu Adari Igbimo naa Zoran Zaev, jiyan wipe iyipada oruko je ihun kekere lati se lati le darapo mo ajo EU ati NATO.	remove_accents_and_underdots	msft
Àwọn Agogo St. Martin dákẹ́rọrọ bí awọn Ijò Harlem ̣ṣe n ̀làkàka.	Awon Agogo St. Martin dakeroro bi awon Ijo Harlem se n lakaka.	remove_accents_and_underdots	msft
''Nínu ìtàn, àwọn àgbà tí mo ti bá sọ̀rọ̀ sọwípé́ ilé ọtí àti ilé ìjọsìn ma nwà ní káàkiri gbogbo igun,'' Ògbẹ́ni Adam ni o so bèẹ́.	''Ninu itan, awon agba ti mo ti ba soro sowipe ile oti ati ile ijosin ma nwa ni kaakiri gbogbo igun,'' Ogbeni Adam ni o so bee.	remove_accents_and_underdots	msft
''Lóòní, kòsí ọkàn nínú wọn mọ́.''	''Looni, kosi okan ninu won mo.''	remove_accents_and_underdots	msft
Ó sọpé ìpòórá àwọn ilé ọtí̀ yéni.	O sope ipoora awon ile oti yeni.	remove_accents_and_underdots	msft
ó wípé ''Awọn eniyan lesee àṣepọ̀ ní oríṣiríṣi ọ̀nà'', lóde òní.	o wipe ''Awon eniyan lesee asepo ni orisirisi ona'', lode oni.	remove_accents_and_underdots	msft
Àwọn ilé ọtí kìí ṣe iyàrá ìgbàlejò tí àwọn èniyàn máa ńlọ lóòrè-kóòrè mọ́.	Awon ile oti kii se iyara igbalejo ti awon eniyan maa nlo loore-koore mo.	remove_accents_and_underdots	msft
Àmọò fún àwọn ilé ìjọsìn, ó ńṣàníyàn wípé owó tí yóò ti ara títa àwọn dúkìá jáde kòní pẹ́ lọ títí bí àwọn adarí ti ńretí́, ''àtipé bópe bóyạ́́ wọn yóò padà sí'bi tí wọ́n ti bẹ̀rẹ̀.	Amoo fun awon ile ijosin, o nsaniyan wipe owo ti yoo ti ara tita awon dukia jade koni pe lo titi bi awon adari ti nreti, ''atipe bope boya won yoo pada si'bi ti won ti bere.	remove_accents_and_underdots	msft
ó tun fikún pè a lè rọpò àwọn ilé ìjọsìn pẹlu àwọn ile tí a pín sí ojúlé̀ tí ósì kún fọ́fọ́ pẹ̀lú irufẹ àwọn eniyan tí kòní ran àwọn ibi mimọ ìyókù tówà láàdúgbò lọwọ.	o tun fikun pe a le ropo awon ile ijosin pelu awon ile ti a pin si ojule ti osi kun fofo pelu irufe awon eniyan ti koni ran awon ibi mimo iyoku towa laadugbo lowo.	remove_accents_and_underdots	msft
"""Ọpọ ninu awọn eniyan ti o nra ojule ninu awọn ile onibugbe wọnyi yoo jẹ alawọ funfun,"" ni o wi, ""atipe nitorinaa wọn yoo mu awọn ọjọ ti awọn sọọsi wọnyi yoo kogba wọle ya kiakia nitoripe koni ṣee ṣe wipe pupọ ninu awọn eniyan ti yoo ko sinu awọn ojule wọnyi di ọmo ijọ ninu awọn sọọsi wọnyi."""	"""Opo ninu awon eniyan ti o nra ojule ninu awon ile onibugbe wonyi yoo je alawo funfun,"" ni o wi, ""atipe nitorinaa won yoo mu awon ojo ti awon soosi wonyi yoo kogba wole ya kiakia nitoripe koni see se wipe pupo ninu awon eniyan ti yoo ko sinu awon ojule wonyi di omo ijo ninu awon soosi wonyi."""	remove_accents_and_underdots	msft
Àwọn ilé ìjọsìn méjeejì yìí ni àwọn ìjọ alawọ funfun kọ kí Harlem tó di ìlú tó kún fọfọ fún àwọn eniyan dúdú - Àwùjọ Ọlọpọ Eniyan lọdun 1870, St. Martin, lẹyin ọdún mẹwaa.	Awon ile ijosin mejeeji yii ni awon ijo alawo funfun ko ki Harlem to di ilu to kun fofo fun awon eniyan dudu - Awujo Olopo Eniyan lodun 1870, St. Martin, leyin odun mewaa.	remove_accents_and_underdots	msft
Ìjọ Elétò ti àwọn aláwọ̀ funfun tójẹ́ aláàkọ́kọ́ kó jáde làárín àwọn ọdún 1930.	Ijo Eleto ti awon alawo funfun toje alaakoko ko jade laarin awon odun 1930.	remove_accents_and_underdots	msft
Ìjọ àwọn eniyan aláwọ dúdú tí o ti ńjọsin nítòsí gba ìwé-ẹrí èmi-ni-mo-ni  fún ilé náà.	Ijo awon eniyan alawo dudu ti o ti njosin nitosi gba iwe-eri emi-ni-mo-ni  fun ile naa.	remove_accents_and_underdots	msft
Àwọn ìjọ eniyan aláwo dúdú gbà ìsàkóso St. Martin ni ábẹ ìdárí Àlùfáà John Howard Johnson, ẹnití ó darí ìdẹyẹsí àwọn olùtajà ọja ẹlẹyọ ní Òpópónà 125, òpópónà pàtàkì kan fun ọjà rírà ní Harlem, tí wọn kọ lati gba àwọn eniyan dúdú si iṣẹ́ tàbí lati fún wọn ní ìgbéga.	Awon ijo eniyan alawo dudu gba isakoso St. Martin ni abe idari Alufaa John Howard Johnson, eniti o dari ideyesi awon olutaja oja eleyo ni Opopona 125, opopona pataki kan fun oja rira ni Harlem, ti won ko lati gba awon eniyan dudu si ise tabi lati fun won ni igbega.	remove_accents_and_underdots	msft
Ìjàm̀bá iná kan lọ́dún 1939 ba ilé na ̀jẹ́ gidigan, ṣùgbọ́n àwọn ọmọ ìjọ Baba Johnson ṣe àwọn ètò láti tún un kọ́, wọ́n sì ṣí àwọn aago nạ́.	Ijamba ina kan lodun 1939 ba ile na je gidigan, sugbon awon omo ijo Baba Johnson se awon eto lati tun un ko, won si si awon aago na.	remove_accents_and_underdots	msft
Àlùfáà David Johnson, ọmọ Baba Johnson àti ẹni tí ó gba ìsàkósọ́ lọ́wọ́ baba rẹ̀ ní St. Martin, pe àwọn aago náà, pẹ̀lú ìyangàn, ní ''àwọn aago òtòsi eniyan”.	Alufaa David Johnson, omo Baba Johnson ati eni ti o gba isakoso lowo baba re ni St. Martin, pe awon aago naa, pelu iyangan, ni ''awon aago otosi eniyan”.	remove_accents_and_underdots	msft
Akọ́ṣẹ́mọṣẹ́ kan tí ó lu aago náà nínú oṣù Ọ̀wàwà pè é ní nǹkan miran: ''Ìṣúra àṣà'' àti ''irin-isẹ́ ìbáláyé tí kò ṣeé pààrọ̀.''	Akosemose kan ti o lu aago naa ninu osu Owawa pe e ni nnkan miran: ''Isura asa'' ati ''irin-ise ibalaye ti ko see paaro.''	remove_accents_and_underdots	msft
Akọ́ṣẹ́mọṣé kaǹ, Tiffany Ng ti ilé-ẹ̀kọ́ Yunifasiti ti Miṣigaani, bakanaa so wipé ó jẹ́ agogo àkọ́kọ́ ní àgbáyé tí akorin aláwò dudù, Dionisio A. Lind lu, ẹnití o kúrò̀ lọ̀ s'ọ́dọ̀ àwọn agogo ńlá ní ilé ìjọsìn ti Riverside ní odún méjìdínlógún sẹ́yìn.	Akosemose kan, Tiffany Ng ti ile-eko Yunifasiti ti Misigaani, bakanaa so wipe o je agogo akoko ni agbaye ti akorin alawo dudu, Dionisio A. Lind lu, eniti o kuro lo s'odo awon agogo nla ni ile ijosin ti Riverside ni odun mejidinlogun seyin.	remove_accents_and_underdots	msft
Ọgbéni Merriweather sọ wípé St. Martin kò pààrọ rẹ̀.	Ogbeni Merriweather so wipe St. Martin ko paaro re.	remove_accents_and_underdots	msft
Ohun tí o ti ṣẹlẹ́ ni St. Martin láàrin àwọn oṣù díẹ̀ sẹ́yìn ti jẹ́ ìtàn àwọn ayàwòrán ilé àti àwọn agbaṣẹ́ṣé eyiti ó lójú pọ kan, àwọn kan tí àwọn adari tí kìí ṣe akọ́ṣẹ́mọṣẹ́ àlùfáà mú wọlé, àwọn miran nípaṣẹ̀ àwọn ile ijo tí àwọn Bíṣọọbu ńdarí.	Ohun ti o ti sele ni St. Martin laarin awon osu die seyin ti je itan awon ayaworan ile ati awon agbasese eyiti o loju po kan, awon kan ti awon adari ti kii se akosemose alufaa mu wole, awon miran nipase awon ile ijo ti awon Bisoobu ndari.	remove_accents_and_underdots	msft
Ìgbìmọ̀ aláṣẹ naa - àwọn aláàmójútó ti ẹ̀ka ìjọ náà, tí àwọn adarí tí kìí ṣe akọ́ṣémọṣẹ́ àlùfáà ti jẹ́ ọmọ ẹgbẹ́ - kọ lẹ́tà nínú oṣù Ọ̀wàwà pẹ̀lú ìkáyàsókè wípé ẹkùn ìṣàkóso bisọọbu náà ''yóò wá ọ̀nà láti darí gbogbo ìnáwó náà'' s'ọdọ ìgbìmọ̀ aláṣẹ náà, àni botilẹjepe ìgbìmọ̀ aláṣẹ náà kò tíì kó ipa rí nínú gbígba àwọn ayaworan ilé àti àwọn agbaṣẹ́ṣe eyiti ẹkùn ìṣàkóso bisọọbu fi ranṣẹ sí iṣẹ́ kankan rí.	Igbimo alase naa - awon alaamojuto ti eka ijo naa, ti awon adari ti kii se akosemose alufaa ti je omo egbe - ko leta ninu osu Owawa pelu ikayasoke wipe ekun isakoso bisoobu naa ''yoo wa ona lati dari gbogbo inawo naa'' s'odo igbimo alase naa, ani botilejepe igbimo alase naa ko tii ko ipa ri ninu gbigba awon ayaworan ile ati awon agbasese eyiti ekun isakoso bisoobu fi ranse si ise kankan ri.	remove_accents_and_underdots	msft
Àwọn ọmọ ìjọ kan fi ẹ̀sùn kàn àwọn ìṣàkóso bisọọbu náa nípa pe kòsí ìkó-àkóyawọ lórí ipa tiwon	Awon omo ijo kan fi esun kan awon isakoso bisoobu naa nipa pe kosi iko-akoyawo lori ipa tiwon	remove_accents_and_underdots	msft
Ẹja ńlá ṣè ọmọ ọdún mẹ́tàla kan léṣe nípaṣẹ̀ ìbẹ̵̵́lumi fún kíkó àwọn ako edé ní ìlú Kalifóníà	Eja nla se omo odun metala kan lese nipase ibelumi fun kiko awon ako ede ni ilu Kalifonia	remove_accents_and_underdots	msft
Ẹja ńlá kan ṣe ìkọlu tí ó sì pa ọmọkùnrin ọdún mẹtala kan lára lọ́jọ́ Àbámẹ́ta nigbati ó n ́bẹ́lumi láti mú ako edé ní ìlú Kalifónía lọjọ tí wọ́n ńsíde ayẹyẹ kiko ako edé, gẹgẹ bíi àwọn òṣìṣẹ́ se sọ.	Eja nla kan se ikolu ti o si pa omokunrin odun metala kan lara lojo Abameta nigbati o n belumi lati mu ako ede ni ilu Kalifonia lojo ti won nside ayeye kiko ako ede, gege bii awon osise se so.	remove_accents_and_underdots	msft
Ìkọlù náà wáyé kí aago méje òwúrọ̀ tó lù nítòsí Etíkun Beacon ní Encinitas.	Ikolu naa waye ki aago meje owuro to lu nitosi Etikun Beacon ni Encinitas.	remove_accents_and_underdots	msft
Chad Hammel sọ fún KSWB-TV ní ìlú San Diego pé ọmọdé kὺnrin náà́ ti ńbẹ́lumi pẹ̀lú àwọn ọ̀rẹ́ rẹ fún bíi ϙgbòn ìṣẹjú ní òwúrọ̀ ọjọ́ Àbámẹ́ta nígbàtí òun gbọ́ tí ọmọkùnrin náà ńpariwo fún ìrànlọ́wọ́ àtipé lẹ́yìn náà ni òun tukọ̀ s’órí omi pẹ̀lú àwọn ̣́miran láti fà á jade kúrô nínú omi náà.	Chad Hammel so fun KSWB-TV ni ilu San Diego pe omode kυnrin naa ti nbelumi pelu awon ore re fun bii ϙgbon iseju ni owuro ojo Abameta nigbati oun gbo ti omokunrin naa npariwo fun iranlowo atipe leyin naa ni oun tuko s’ori omi pelu awon miran lati fa a jade kuro ninu omi naa.	remove_accents_and_underdots	msft
Hammel sowịpé ní àkọ́kọ́ òun rò wípé ìdùnnú rírí ako edé mú lásán ni, ṣùgbọ́n lẹ́yìn náà òun ''wá ṣàkìyèsìị́ ̀pé ó ńkígbe, 'nkań ti bù mí jẹ!	Hammel sowipe ni akoko oun ro wipe idunnu riri ako ede mu lasan ni, sugbon leyin naa oun ''wa sakiyesii pe o nkigbe, 'nkan ti bu mi je!	remove_accents_and_underdots	msft
nkan ti bù mí jẹ!'	nkan ti bu mi je!'	remove_accents_and_underdots	msft
Gbogbo egungun èjìká rẹ̀ ló hàn síta nítorí ẹran ara tó ti fàya,'' Hammel sọpé òun ṣàkíyèsí rẹ̀ ní kété tí òun gbà ọmọkùnrin náà mú.	Gbogbo egungun ejika re lo han sita nitori eran ara to ti faya,'' Hammel sope oun sakiyesi re ni kete ti oun gba omokunrin naa mu.	remove_accents_and_underdots	msft
''Mo pariwo sí gbogbo eniyan láti jáde kúrò nínú omi náà: 'Ẹja ńlá sáàki wà nínú omi!'' Hammel fi kún un.	''Mo pariwo si gbogbo eniyan lati jade kuro ninu omi naa: 'Eja nla saaki wa ninu omi!'' Hammel fi kun un.	remove_accents_and_underdots	msft
Ọmọkùnrin náà ni a fi ọkọ òfurufú gbé lọ sí Ilé-ìwòsàn Àwọn Ọmọdé ní ìlú San Diego níbití tí a ti ṣe àtòkọ rẹ̀ wípé ó wà ní ipò tó léwu.	Omokunrin naa ni a fi oko ofurufu gbe lo si Ile-iwosan Awon Omode ni ilu San Diego nibiti ti a ti se atoko re wipe o wa ni ipo to lewu.	remove_accents_and_underdots	msft
Irú ẹ̀yà ẹja ńlá tí ó ṣe ìkọluni náà ni a kò mọ̀.	Iru eya eja nla ti o se ikoluni naa ni a ko mo.	remove_accents_and_underdots	msft
Ọ̀gágun Lifeguard LarrycGiles sọ níbi ìfitónilétí kan pẹ̀lú àwọn oníròyìn wípé ẹja ńlá sáàkì náà ni wọ́n ti rí ní agbègbè náà ní àwọn ọ̀sẹ̀ díẹ̀ saájú ìṣẹ̀lẹ́ náà, ṣùgbọ́n wọ́n ti pinnu wípé kìí ṣe irufẹ́ ẹ̀yà sáàkì tó léwu.	Ogagun Lifeguard LarrycGiles so nibi ifitonileti kan pelu awon oniroyin wipe eja nla saaki naa ni won ti ri ni agbegbe naa ni awon ose die saaju isele naa, sugbon won ti pinnu wipe kii se irufe eya saaki to lewu.	remove_accents_and_underdots	msft
Giles fi kún un wípé ọmọdé̀ náà gba àwọn ìpalára síbi agbègbè apá òké àgọ́ ara rẹ̀.	Giles fi kun un wipe omode naa gba awon ipalara sibi agbegbe apa oke ago ara re.	remove_accents_and_underdots	msft
Àwọn òṣìṣẹ́ ti ibi àtiwọlé sí etíkun náà pa láti Etíkun Ponto ní Casablad sí Swami ní Ecinitas fún wákàtí méjìdínláàdọ́ta fún èrèdí ìwáàdí àti ààbó.	Awon osise ti ibi atiwole si etikun naa pa lati Etikun Ponto ni Casablad si Swami ni Ecinitas fun wakati mejidinlaadota fun eredi iwaadi ati aabo.	remove_accents_and_underdots	msft
Giles ṣàkíyèsí pé àwọn irúfẹ́ ẹ̀yà sáàkì tó máàrùndínlógójì ni o wà ní agbègbè náà, ṣùgbọ́n ọ̀pọ̀ ninu wọn ni àwọn kò kà sí eyiti ó léwu.	Giles sakiyesi pe awon irufe eya saaki to maarundinlogoji ni o wa ni agbegbe naa, sugbon opo ninu won ni awon ko ka si eyiti o lewu.	remove_accents_and_underdots	msft
Sainsbury's ńṣàgbékalẹ̀ ètò láti wọlé sínú ọjà àwọn nǹkan afúnnilẹ́wà ti orilẹ-ede UK	Sainsbury's nsagbekale eto lati wole sinu oja awon nnkan afunnilewa ti orile-ede UK	remove_accents_and_underdots	msft
Sainsbury's ńta kàǹgbọ̀n pẹ̀lú Boots, Superdrug àti Debenhams pẹ̀lú ilé ìtajà ẹlẹ́ka-eyiti ó ní àwọn ọ̀nà láàrin ibití a to ọjà afúnnilẹ́wà sí pẹ̀lú ìrànlọwọ lati àwọn òṣìṣẹ́ akọ́ṣẹ́mọṣẹ́.	Sainsbury's nta kangbon pelu Boots, Superdrug ati Debenhams pelu ile itaja eleka-eyiti o ni awon ona laarin ibiti a to oja afunnilewa si pelu iranlowo lati awon osise akosemose.	remove_accents_and_underdots	msft
Gẹ́gẹ́bí ara ti àtiwọlé sínú ọjà nǹkan afúnnilẹ́wà tí owó rẹ̀ tó biliọọnu pọ́ùn 2.8 ti orilẹ-ede UK, eyiti ó sì ńtẹ̀síwájù láti máa dàgbà nigbati ọjà asọ̀ ati ohun èlò ilé nfà sẹ́yìn, àwọn ibití a tò àwọn érójà afúnnilẹ́wà sí ni a ó dánwò ninu awọn ilé ìtajà mọ́kànlá kaakiri orilẹ-ede náà tí a ó sì gbé e lọsí́ àwọn ilé ìtajà díẹ̀ síi lọ́dun tó ḿbọ̀ bí ó bá fihàn pé o jẹ́ àṣeyọrí.	Gegebi ara ti atiwole sinu oja nnkan afunnilewa ti owo re to bilioonu poun 2.8 ti orile-ede UK, eyiti o si ntesiwaju lati maa dagba nigbati oja aso ati ohun elo ile nfa seyin, awon ibiti a to awon eroja afunnilewa si ni a o danwo ninu awon ile itaja mokanla kaakiri orile-ede naa ti a o si gbe e losi awon ile itaja die sii lodun to mbo bi o ba fihan pe o je aseyori.	remove_accents_and_underdots	msft
Ìdókòòwò sínú érójà afúnnilẹ́wà náà ńwáyé bí àwọn ilé ìtajà ńlá ṣe ńdọdẹ fún àwọn ọ̀nà láti lo àwọn àayè tí wọn ńlò tẹ́lẹ̀ fún títo àwọn ẹ̀rọ amóhùnmáwòrán àti ohun èlò ilé sí.	Idokoowo sinu eroja afunnilewa naa nwaye bi awon ile itaja nla se ndode fun awon ona lati lo awon aaye ti won nlo tele fun tito awon ero amohunmaworan ati ohun elo ile si.	remove_accents_and_underdots	msft
Sainsbury's sọpé òun yóò máa sọ ìwọn ọrẹ érójà afúnnilẹ́wà di ìlọ́poméjì tí yóò sì pèsè ọjà to ẹgbẹ̀rún mẹ́ta, pẹ̀lú àwọn ọjà olórúkọ bíi Revlon, Essie, Tweezerman àti Dr. PawPaw fún ìgbà àkọ́kọ́.	Sainsbury's sope oun yoo maa so iwon ore eroja afunnilewa di ilopomeji ti yoo si pese oja to egberun meta, pelu awon oja oloruko bii Revlon, Essie, Tweezerman ati Dr. PawPaw fun igba akoko.	remove_accents_and_underdots	msft
Àwọn ọjà tótiwà tẹ́lẹ̀ láti ọwọ́ L'Oreal, Maybelline àti Burt's Bees yóò gba àayè díẹ̀ síi pẹ̀lú àwọn agbègbè tí o lórúkọ tó farajọ àwọn eyiti a ńrí ninu àwọn ilé ìtajà bíi Boots.	Awon oja totiwa tele lati owo L'Oreal, Maybelline ati Burt's Bees yoo gba aaye die sii pelu awon agbegbe ti o loruko to farajo awon eyiti a nri ninu awon ile itaja bii Boots.	remove_accents_and_underdots	msft
Ilé ìtajà náà tún ńṣe àtúnfilọ́lẹ̀ àwọn ọjà ìṣojúlóge rẹ̀ kí ọ̀pọ̀ ninu àwọn ọjà rẹ̀ leè jẹ eyiti àwọn tí kìí jẹ ẹran ńfẹ́ - nǹkan ti àwọn ọ̀dọ́ tó ńrajà ńbèèré fún jùlọ.	Ile itaja naa tun nse atunfilole awon oja isojuloge re ki opo ninu awon oja re lee je eyiti awon ti kii je eran nfe - nnkan ti awon odo to nraja nbeere fun julo.	remove_accents_and_underdots	msft
